query,mode,repeats,median_seconds,min_seconds,max_seconds,range_over_median,median_process_seconds,median_rss_gib,max_rss_gib,claimed,transferred,dequeued,local_fit,local_grow,queue_high_water,queued_demand_bytes_high_water,queue_wait_ns,max_queue_wait_ns,gate_rejected,queue_rejected,no_receiver,cost_evaluations,adaptive_limit_changes,executed,observed_buffer_bytes,allocations,growths,growth_bytes,vs_dynamic,vs_legacy
q13,legacy,3,4.95,4.83,5.02,0.038383838383838284,7.238673116080463,17.39056396484375,17.409446716308594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.037735849056604,1.0
q13,selective-4,3,4.51,4.38,4.53,0.03325942350332602,6.770841475576162,17.399169921875,17.412582397460938,10240,571,571,9824,416,4,137117696,32017829075,460851066,0,92,175,0,0,10240,583061504,96,320,387858432,0.9454926624737946,0.911111111111111
q13,selective-all,3,4.77,4.7,4.84,0.02935010482180287,7.059416397474706,17.630168914794922,17.692611694335938,10240,0,0,9702,538,0,0,0,0,373,164,3,0,102,10240,600170496,96,442,381050880,1.0,0.9636363636363635
q13,selective-base,3,4.52,4.51,4.57,0.013274336283185952,6.84576578065753,17.436180114746094,17.442119598388672,10240,577,577,9813,427,4,157036544,33207186183,512108520,0,99,162,0,0,10240,579649536,96,331,368496640,0.9475890985324947,0.913131313131313
q13,selective-gate,3,4.74,4.73,4.8,0.014767932489451348,7.105025660246611,17.619274139404297,17.710956573486328,10240,0,0,9707,533,0,0,0,0,528,0,1,0,0,10240,599007232,96,437,380301312,0.9937106918238995,0.9575757575757576
q13,selective-gate-cost,3,4.67,4.5,4.73,0.049250535331905876,7.02042150311172,17.67949676513672,17.694820404052734,10240,0,0,9700,540,0,0,0,0,539,0,2,0,0,10240,601206784,96,444,388685824,0.979035639412998,0.9434343434343434
q13,static-locked,3,4.91,4.9,4.92,0.0040733197556007275,26.303846676833928,46.83219528198242,46.84051513671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029350104821803,0.9919191919191919
q13,static-lockfree,3,4.96,4.72,5.04,0.06451612903225812,26.232281671836972,46.83018493652344,46.83314514160156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0398322851153041,1.002020202020202
q14,dynamic,3,5.37,5.36,5.48,0.022346368715083817,8.230594455264509,21.935516357421875,21.95492935180664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0151228733459357
q14,legacy,3,5.29,5.1,5.39,0.054820415879017016,8.053841982968152,21.61286163330078,21.636493682861328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9851024208566108,1.0
q14,selective-4,3,5.13,5.05,5.21,0.031189083820662798,7.918859824538231,21.737613677978516,21.746734619140625,10240,546,546,9826,414,4,181166080,28704766832,369700479,0,93,178,0,0,10240,705335296,192,318,348397568,0.9553072625698323,0.9697542533081285
q14,selective-all,3,5.42,5.16,5.52,0.06642066420664196,8.26599048357457,21.915145874023438,21.925636291503906,10240,0,0,9703,537,0,0,0,0,374,159,4,0,100,10240,721006592,192,441,403881984,1.0093109869646182,1.0245746691871456
q14,selective-base,3,5.24,4.95,5.28,0.06297709923664123,10.516587174497545,21.769454956054688,21.792098999023438,10240,576,576,9810,430,4,217104384,33085808940,395706660,0,111,173,0,0,10240,705634304,192,334,373456896,0.9757914338919925,0.9905482041587902
q14,selective-gate,3,5.38,5.34,5.39,0.009293680297397737,8.216789001598954,21.910938262939453,21.92812728881836,10240,0,0,9699,541,0,0,0,0,541,0,2,0,0,10240,718434304,192,445,382554112,1.0018621973929236,1.0170132325141776
q14,selective-gate-cost,3,5.49,5.45,5.62,0.030965391621129313,8.355537195689976,21.90180206298828,21.927539825439453,10240,0,0,9690,550,0,0,0,0,543,0,5,0,0,10240,719093760,192,454,397840384,1.0223463687150838,1.0378071833648395
q14,static-locked,3,5.33,5.15,5.39,0.045028142589118074,27.27795271296054,50.945594787597656,50.94813537597656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925512104283054,1.007561436672968
q14,static-lockfree,3,5.32,5.2,5.36,0.030075187969924838,27.173076132312417,50.916900634765625,50.94520950317383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9906890130353818,1.005671077504726
q15,dynamic,3,4.77,4.77,4.82,0.010482180293501198,7.156227742321789,18.19012451171875,18.192298889160156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9445544554455445
q15,legacy,3,5.05,5.05,5.06,0.001980198019801938,7.453842292539775,17.921554565429688,17.922103881835938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058700209643606,1.0
q15,selective-4,3,4.58,4.57,4.84,0.05895196506550209,9.392801423557103,17.952823638916016,17.983043670654297,10240,565,565,9826,414,4,156012544,30772156585,532884591,0,100,145,0,0,10240,646397952,192,318,369348608,0.9601677148846961,0.906930693069307
q15,selective-all,3,4.82,4.75,4.91,0.033195020746887995,7.198800728656352,18.193679809570312,18.21917724609375,10240,0,0,9714,526,0,0,0,0,360,162,4,0,98,10240,660721664,192,430,392613888,1.0104821802935011,0.9544554455445545
q15,selective-base,3,4.65,4.62,4.7,0.01720430107526883,7.018987499177456,17.964672088623047,17.988292694091797,10240,590,590,9813,427,4,159928320,30418249266,411780611,0,67,177,0,0,10240,643117056,192,331,379834368,0.9748427672955976,0.9207920792079209
q15,selective-gate,3,4.88,4.69,4.9,0.043032786885245894,7.23384512308985,18.156089782714844,18.246654510498047,10240,0,0,9698,542,0,0,0,0,540,0,2,0,0,10240,660369408,192,446,380854272,1.0230607966457024,0.9663366336633663
q15,selective-gate-cost,3,4.9,4.8,4.95,0.030612244897959252,7.281411334872246,18.207866668701172,18.217044830322266,10240,0,0,9705,535,0,0,0,0,533,0,2,0,0,10240,661889024,192,439,382881792,1.0272536687631029,0.9702970297029704
q15,static-locked,3,5.0,4.96,5.04,0.016000000000000014,26.57122210599482,47.327735900878906,47.35329818725586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0482180293501049,0.9900990099009901
q15,static-lockfree,3,4.93,4.91,4.98,0.014198782961460505,26.50987993553281,47.309574127197266,47.33573532104492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0335429769392035,0.9762376237623762
q16,dynamic,3,1.77,1.72,1.79,0.039548022598870095,2.3100658748298883,1.851776123046875,1.8534698486328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9888268156424581
q16,legacy,3,1.79,1.74,1.79,0.02793296089385477,2.366209829226136,1.8411827087402344,1.8581466674804688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0112994350282487,1.0
q16,selective-4,3,1.69,1.69,1.74,0.029585798816568074,2.264330368489027,1.8593864440917969,1.8703155517578125,10240,85,85,10144,96,4,41394176,1280841519,51080365,0,53,2,0,0,10240,120750080,96,0,0,0.9548022598870056,0.9441340782122905
q16,selective-all,3,1.95,1.93,1.97,0.02051282051282053,2.555317788384855,1.8514060974121094,1.851409912109375,10240,0,0,10144,96,0,0,0,0,0,96,0,0,0,10240,120717312,96,0,0,1.1016949152542372,1.089385474860335
q16,selective-base,3,1.82,1.74,1.87,0.0714285714285715,2.4180084811523557,1.8633651733398438,1.8831787109375,10240,85,85,10144,96,4,42614784,1398838442,69217399,0,48,7,0,0,10240,120733696,96,0,0,1.0282485875706215,1.0167597765363128
q16,selective-gate,3,1.98,1.94,2.0,0.03030303030303033,2.6160107040777802,1.8566055297851562,1.87518310546875,10240,0,0,10144,96,0,0,0,0,96,0,0,0,0,10240,120717312,96,0,0,1.11864406779661,1.106145251396648
q16,selective-gate-cost,3,1.79,1.74,1.96,0.12290502793296088,4.894622060470283,1.8832283020019531,1.8850135803222656,10240,0,0,10144,96,0,0,0,0,96,0,0,0,0,10240,120717312,96,0,0,1.0112994350282487,1.0
q16,static-locked,3,1.79,1.78,1.83,0.02793296089385477,21.623480666428804,31.771350860595703,31.774276733398438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0112994350282487,1.0
q16,static-lockfree,3,1.81,1.76,1.82,0.03314917127071826,21.494313240982592,31.770442962646484,31.79696273803711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0225988700564972,1.011173184357542
q17,dynamic,3,5.95,5.85,6.09,0.04033613445378155,11.840810102410614,27.780181884765625,27.867156982421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0084745762711864
q17,legacy,3,5.9,5.77,5.97,0.03389830508474579,9.445737945847213,27.518386840820312,27.541912078857422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9915966386554622,1.0
q17,selective-4,3,5.82,5.69,5.97,0.048109965635738716,9.560029536485672,27.62039566040039,27.668743133544922,10240,546,546,9812,428,4,201207808,38146841002,449344105,0,99,155,0,0,10240,707923968,192,332,369414144,0.9781512605042016,0.9864406779661017
q17,selective-all,3,6.11,6.01,6.14,0.021276595744680833,9.68572099879384,27.819252014160156,27.830730438232422,10240,1,1,9691,549,1,6488064,206988958,206988958,382,165,2,1,102,10240,719036416,192,453,386224128,1.0268907563025211,1.035593220338983
q17,selective-base,3,5.82,5.75,6.02,0.04639175257731951,9.562996582128108,27.716381072998047,27.762554168701172,10240,527,527,9803,437,4,145547264,32760071772,461235306,0,132,142,0,0,10240,709783552,192,341,371273728,0.9781512605042016,0.9864406779661017
q17,selective-gate,3,6.06,5.87,6.14,0.04455445544554449,9.640483349561691,27.84847640991211,27.85279083251953,10240,2,2,9694,546,2,12976128,461730427,295067533,541,0,4,0,0,10240,720257024,192,450,393220096,1.0184873949579831,1.0271186440677964
q17,selective-gate-cost,3,6.15,6.01,6.22,0.03414634146341463,9.62701722420752,27.764087677001953,27.774925231933594,10240,1,1,9692,548,1,6488064,150632476,150632476,543,0,5,1,0,10240,721874944,192,452,404553728,1.0336134453781514,1.042372881355932
q17,static-locked,3,5.8,5.72,5.83,0.018965517241379366,28.42580313514918,56.89454650878906,56.90220642089844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9747899159663865,0.983050847457627
q17,static-lockfree,3,5.8,5.8,5.88,0.013793103448275874,28.388571082614362,56.85236740112305,56.873409271240234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9747899159663865,0.983050847457627
q18,dynamic,3,5.63,5.47,5.77,0.05328596802841915,9.486875773407519,27.780414581298828,27.8052978515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.031135531135531
q18,legacy,3,5.46,5.31,5.5,0.03479853479853487,9.13477014284581,27.561389923095703,27.60650634765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9698046181172292,1.0
q18,selective-4,3,5.52,5.48,5.52,0.007246376811594049,9.141529810614884,27.57888412475586,27.687557220458984,10240,570,570,9808,432,4,208015360,37902836855,617664301,0,97,150,0,0,10240,703586304,192,336,378699776,0.9804618117229129,1.010989010989011
q18,selective-all,3,5.7,5.67,5.77,0.017543859649122744,9.434599206782877,27.79521942138672,27.812118530273438,10240,0,0,9701,539,0,0,0,0,371,160,5,0,102,10240,719335424,192,443,396443648,1.0124333925399644,1.043956043956044
q18,selective-base,3,5.58,5.5,5.63,0.023297491039426504,9.34517029300332,27.580177307128906,27.683940887451172,10240,498,498,9818,422,4,177954816,38122159377,438686550,0,116,139,0,0,10240,707522560,192,326,374689792,0.9911190053285969,1.021978021978022
q18,selective-gate,3,5.79,5.75,5.84,0.015544041450777177,9.533173315227032,27.840240478515625,27.84821319580078,10240,1,1,9687,553,1,6488064,189530824,189530824,549,0,2,0,0,10240,720027648,192,457,406949888,1.0284191829484903,1.0604395604395604
q18,selective-gate-cost,3,5.55,5.52,5.84,0.057657657657657714,11.630839736200869,27.820045471191406,27.82178497314453,10240,2,2,9692,548,2,12976128,428974280,280309913,543,0,4,2,0,10240,721137664,192,452,408059904,0.9857904085257548,1.0164835164835164
q18,static-locked,3,5.43,5.43,5.52,0.01657458563535909,28.508290311321616,56.80768585205078,56.85390090942383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9644760213143871,0.9945054945054944
q18,static-lockfree,3,5.5,5.46,5.5,0.007272727272727279,28.407541094347835,56.85353469848633,56.854896545410156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9769094138543517,1.0073260073260073
q19,dynamic,3,13.33,13.29,13.83,0.04051012753188304,20.76543382368982,68.37625885009766,68.38922882080078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0655475619504398
q19,legacy,3,12.51,12.4,13.09,0.055155875299760154,19.75468198210001,68.04876327514648,68.07277297973633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9384846211552889,1.0
q19,selective-4,3,13.75,12.7,13.77,0.07781818181818184,20.24101242981851,68.28131866455078,68.31044387817383,10240,524,524,9776,464,4,165806080,35944152622,465062273,0,38,203,0,0,10240,831098880,288,368,376233984,1.0315078769692423,1.0991207034372503
q19,selective-all,3,14.04,13.61,14.35,0.05270655270655272,21.0618624901399,68.3360595703125,68.3802604675293,10240,1,1,9695,545,1,7606272,46303835,46303835,353,185,3,1,100,10240,841785344,288,449,408854528,1.0532633158289573,1.1223021582733812
q19,selective-base,3,13.85,13.25,13.85,0.04332129963898915,20.41788120288402,68.2596206665039,68.2728385925293,10240,473,473,9770,470,4,182222848,38483758531,483843849,0,36,219,0,0,10240,830885888,288,374,380407808,1.0390097524381094,1.1071143085531574
q19,selective-gate,3,13.72,13.49,13.73,0.017492711370262405,20.728371878154576,68.34580993652344,68.35585021972656,10240,0,0,9698,542,0,0,0,0,538,0,4,0,0,10240,838881280,288,446,405950464,1.0292573143285821,1.0967226219024782
q19,selective-gate-cost,3,13.63,13.38,13.83,0.03301540719002195,20.74906554631889,68.36792373657227,68.37044143676758,10240,0,0,9690,550,0,0,0,0,547,0,2,0,0,10240,842407936,288,454,409477120,1.0225056264066017,1.0895283772981617
q19,static-locked,3,12.55,12.28,12.7,0.033466135458167325,39.03536021895707,97.24592590332031,97.2492904663086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9414853713428357,1.003197442046363
q19,static-lockfree,3,12.79,12.64,12.95,0.024237685691946734,38.84183100797236,97.24148178100586,97.26249313354492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959489872468117,1.0223820943245403
q20,dynamic,3,1.17,1.14,1.23,0.076923076923077,1.6123455511406064,0.8578948974609375,0.8642730712890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0263157894736843
q20,legacy,3,1.14,1.05,1.2,0.131578947368421,1.663278446532786,0.8309211730957031,0.8311233520507812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9743589743589743,1.0
q20,selective-4,3,1.11,0.994,1.13,0.12252252252252242,1.6940096700564027,0.8351058959960938,0.8360061645507812,10240,92,92,10144,96,4,7520256,213269306,35556700,0,44,12,0,0,10240,120737792,96,0,0,0.9487179487179489,0.9736842105263159
q20,selective-all,3,1.2,1.18,1.23,0.041666666666666706,1.7116817412897944,0.8393783569335938,0.8416709899902344,10240,0,0,10144,96,0,0,0,0,0,96,0,0,0,10240,120741888,96,0,0,1.0256410256410258,1.0526315789473684
q20,selective-base,3,1.21,1.11,1.22,0.09090909090909081,1.7049695700407028,0.837860107421875,0.8400993347167969,10240,92,92,10144,96,4,7524352,181253062,21613702,0,42,5,0,0,10240,120741888,96,0,0,1.0341880341880343,1.0614035087719298
q20,selective-gate,3,1.2,1.2,1.2,0.0,1.7078202068805695,0.8392295837402344,0.8404731750488281,10240,0,0,10144,96,0,0,0,0,96,0,0,0,0,10240,120737792,96,0,0,1.0256410256410258,1.0526315789473684
q20,selective-gate-cost,3,1.19,1.04,1.2,0.13445378151260498,1.712697078473866,0.8389892578125,0.8415946960449219,10240,0,0,10144,96,0,0,0,0,96,0,0,0,0,10240,120737792,96,0,0,1.017094017094017,1.0438596491228072
q20,static-locked,3,1.18,1.16,1.23,0.05932203389830514,20.979462617076933,30.739173889160156,30.743919372558594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0085470085470085,1.0350877192982457
q20,static-lockfree,3,1.18,1.16,1.19,0.025423728813559344,21.00789331831038,30.740283966064453,30.74112319946289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0085470085470085,1.0350877192982457
q21,dynamic,3,11.91,11.73,12.07,0.028547439126784202,14.139907372184098,15.292350769042969,15.816524505615234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.317548746518106
q21,legacy,3,3.59,3.58,3.65,0.019498607242339788,7.308695154264569,7.491764068603516,7.492053985595703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3014273719563392,1.0
q21,selective-4,3,7.78,7.4,8.17,0.0989717223650385,9.587721177376807,10.33160400390625,10.634620666503906,10240,1062,1062,9787,453,4,1405128704,48783176478,610868110,0,47,192,0,0,10240,5676716032,96,357,4682190848,0.6532325776658271,2.167130919220056
q21,selective-all,3,10.9,10.5,10.91,0.03761467889908258,13.281173202209175,13.451007843017578,13.684066772460938,10240,262,262,9550,690,4,737370112,15117033316,594850991,338,246,85,2333,206,10240,6202060800,96,594,5239296000,0.9151973131821999,3.0362116991643457
q21,selective-base,3,7.66,7.51,7.89,0.049608355091383796,9.97027799859643,10.6322021484375,10.855262756347656,10240,1010,1010,9779,461,4,1472000000,42394517902,597106900,0,26,207,0,0,10240,5991632896,96,365,5007470592,0.6431570109151973,2.1337047353760448
q21,selective-gate,3,9.48,9.09,9.5,0.04324894514767934,11.814512525685132,12.27532958984375,12.346691131591797,10240,478,478,9588,652,4,1003802624,29487203895,664995317,485,21,94,0,0,10240,5687861248,96,556,4740186112,0.7959697732997482,2.6406685236768803
q21,selective-gate-cost,3,9.52,9.42,9.87,0.04726890756302514,11.73655828461051,12.590015411376953,12.99410629272461,10240,461,461,9570,670,4,1114009600,34782841893,574495817,489,10,92,5149,0,10240,5757014016,96,574,4768518144,0.799328295549958,2.651810584958217
q21,static-locked,3,3.24,3.24,3.26,0.006172839506172707,23.360447310842574,30.771419525146484,30.77334976196289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27204030226700254,0.902506963788301
q21,static-lockfree,3,3.24,3.23,3.25,0.006172839506172844,23.876422787085176,30.771678924560547,30.772449493408203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27204030226700254,0.902506963788301
q22,dynamic,3,11.75,11.64,11.81,0.014468085106382972,14.170747213065624,14.195987701416016,14.595230102539062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.626543209876543
q22,legacy,3,3.24,3.15,4.04,0.27469135802469136,6.224294520914555,8.085498809814453,8.086067199707031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27574468085106385,1.0
q22,selective-4,3,7.13,6.9,7.79,0.12482468443197751,10.779225445352495,10.202178955078125,10.989364624023438,10240,1120,1120,9565,675,4,898547712,28377207747,408687997,0,43,344,0,0,10240,6233104384,192,708,5087875072,0.6068085106382979,2.200617283950617
q22,selective-all,3,10.48,10.39,10.63,0.022900763358778647,13.06238009314984,12.639556884765625,12.66530990600586,10240,344,344,9229,1011,4,609955840,12078349053,483569915,632,258,98,2689,300,10240,6608629760,192,1048,5522731008,0.8919148936170214,3.2345679012345676
q22,selective-base,3,7.29,6.96,7.86,0.12345679012345684,9.667102687992156,10.073902130126953,10.327449798583984,10240,1221,1221,9557,683,4,1042862080,38717228880,394135731,0,72,333,0,0,10240,6254395392,192,693,5108588544,0.6204255319148936,2.25
q22,selective-gate,3,8.69,8.56,8.74,0.020713463751438402,10.978717028163373,11.227439880371094,11.978721618652344,10240,545,545,9228,1012,4,1165295616,15520814616,406791292,824,7,113,0,0,10240,5950595072,192,1061,4848721920,0.7395744680851063,2.6820987654320985
q22,selective-gate-cost,3,8.65,8.53,9.05,0.060115606936416335,11.536499691195786,11.370494842529297,11.747520446777344,10240,490,490,9289,951,4,898547712,15347919521,346171644,757,10,114,4872,0,10240,6135021568,192,1000,4982509568,0.7361702127659575,2.669753086419753
q22,static-locked,3,2.77,2.76,2.78,0.007220216606498201,22.89766107685864,30.768905639648438,30.770469665527344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23574468085106384,0.8549382716049382
q22,static-lockfree,3,2.76,2.76,2.78,0.00724637681159421,22.61088617425412,30.76590347290039,30.76905059814453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2348936170212766,0.8518518518518517
q23,dynamic,3,15.19,14.8,15.72,0.06056616194865042,19.401343311183155,21.652423858642578,21.958354949951172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.7922794117647056
q23,legacy,3,5.44,5.38,6.06,0.12499999999999994,7.680221137590706,11.527801513671875,11.530864715576172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3581303489137591,1.0
q23,selective-4,3,10.79,10.3,10.86,0.051899907321593955,13.594329583458602,15.357940673828125,15.712043762207031,10240,1487,1487,9513,727,4,1323655168,57105126907,642605253,0,55,360,0,0,10240,9556467712,384,883,6635692032,0.7103357472021066,1.983455882352941
q23,selective-all,3,13.42,12.74,13.56,0.06110283159463489,15.650398259982467,17.642864227294922,18.15316390991211,10240,555,555,9010,1230,4,995852288,28623199127,546434468,766,246,151,5204,322,10240,9949122560,384,1399,7135764480,0.8834759710335748,2.4669117647058822
q23,selective-base,3,10.75,10.28,11.01,0.06790697674418608,13.470370821654797,15.609203338623047,15.763664245605469,10240,1419,1419,9499,741,4,1415438336,51681532753,580243127,0,87,360,0,0,10240,9499910144,384,900,6458597376,0.7077024358130349,1.9761029411764703
q23,selective-gate,3,12.18,11.72,13.18,0.11986863711001634,14.851012316532433,17.215961456298828,17.251144409179688,10240,768,768,9058,1182,4,1323655168,35124413066,455299498,878,3,158,0,0,10240,9344565248,384,1376,6529495040,0.8018433179723502,2.238970588235294
q23,selective-gate-cost,3,12.31,12.22,12.64,0.03411860276198212,15.768995806574821,16.34152603149414,16.895187377929688,10240,752,752,9088,1152,4,1083043840,36491206650,438931863,855,20,150,8163,0,10240,9402773504,384,1309,6641942528,0.8104015799868335,2.2628676470588234
q23,static-locked,3,4.8,4.8,4.8,0.0,25.926912032067776,30.902278900146484,30.90784454345703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31599736668861095,0.8823529411764705
q23,static-lockfree,3,4.81,4.79,4.82,0.006237006237006289,25.36485559027642,30.90438461303711,30.907428741455078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31665569453587883,0.8841911764705881
q24,dynamic,3,40.03,39.73,40.13,0.009992505620784553,47.49286540411413,41.497291564941406,42.276981353759766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.3241812768772743
q24,legacy,3,30.23,30.17,30.23,0.001984783327820004,36.28419792000204,31.4407958984375,31.474212646484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7551836122907819,1.0
q24,selective-4,3,37.88,37.71,38.29,0.01531151003167894,43.59688321966678,37.71933364868164,38.27970886230469,10240,2334,2334,7866,2374,4,5086703616,329086059858,1148538312,0,197,1387,0,0,10240,27982725120,10080,5920,16810147840,0.9462902822882838,1.253059874297056
q24,selective-all,3,38.24,37.53,38.27,0.019351464435146494,43.31287154555321,37.922306060791016,38.89983367919922,10240,382,382,7250,2990,4,3234938880,60274372224,866343271,2249,207,447,3751,332,10240,27798102016,10080,6642,16625524736,0.9552835373469898,1.2649685742639762
q24,selective-base,3,38.14,37.61,38.51,0.02359727320398528,43.82744687795639,37.703975677490234,37.77899169921875,10240,2371,2371,7893,2347,4,5187231744,363281642310,1137360961,0,219,1325,0,0,10240,27791319040,10080,5893,16618741760,0.9527854109417936,1.2616606020509429
q24,selective-gate,3,38.47,37.9,38.61,0.018455939693267503,46.290649770759046,38.892913818359375,38.95939636230469,10240,407,407,7238,3002,4,3528871936,73431055644,1307724701,2411,50,444,0,0,10240,28224942080,10080,6705,17052364800,0.9610292280789408,1.272576910353953
q24,selective-gate-cost,3,38.03,37.54,38.26,0.018932421772285008,43.920579447411,38.45494842529297,38.59363555908203,10240,413,413,7274,2966,4,2972479488,71009977260,1211738169,2392,37,438,4018,0,10240,27940737024,10080,6652,16768159744,0.9500374718960779,1.258021832616606
q24,static-locked,3,28.63,28.58,28.64,0.002095703807195329,50.44380003679544,31.451622009277344,31.45745086669922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7152135898076443,0.9470724445914653
q24,static-lockfree,3,28.59,28.57,28.63,0.0020986358866736175,50.30199815053493,31.462566375732422,31.462989807128906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142143392455658,0.945749255706252
q25,dynamic,3,2.26,2.21,2.34,0.05752212389380527,2.8801048453897238,2.26031494140625,2.2648048400878906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.2988505747126435
q25,legacy,3,1.74,1.72,1.79,0.0402298850574713,2.229024777188897,1.451995849609375,1.4521903991699219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699115044247788,1.0
q25,selective-4,3,1.92,1.88,1.94,0.03125000000000003,2.4247795091941953,1.7339591979980469,1.7474441528320312,10240,510,510,9843,397,4,112545792,4675172536,77017786,0,51,207,0,0,10240,708964352,192,301,392171520,0.8495575221238939,1.103448275862069
q25,selective-all,3,2.34,2.3,2.37,0.029914529914530037,2.916119429282844,2.1864891052246094,2.2557945251464844,10240,0,0,9689,551,0,0,0,0,369,169,9,0,116,10240,720248832,192,455,413741056,1.0353982300884956,1.3448275862068966
q25,selective-base,3,1.97,1.96,2.0,0.0203045685279188,2.4688381776213646,1.7336196899414062,1.7755508422851562,10240,576,576,9834,406,4,114999296,4975452261,76060252,0,54,214,0,0,10240,700514304,192,310,369332224,0.8716814159292036,1.132183908045977
q25,selective-gate,3,2.37,2.2,2.37,0.07172995780590714,2.969861466437578,2.180988311767578,2.2447967529296875,10240,0,0,9685,555,0,0,0,0,548,0,10,0,0,10240,718643200,192,459,439836672,1.0486725663716816,1.3620689655172415
q25,selective-gate-cost,3,2.36,2.21,2.53,0.135593220338983,2.966735128313303,2.2610321044921875,2.283557891845703,10240,0,0,9667,573,0,0,0,0,568,0,6,0,0,10240,720392192,192,477,437366784,1.0442477876106195,1.3563218390804597
q25,static-locked,3,1.66,1.66,1.67,0.006024096385542174,21.444650132209063,30.763580322265625,30.763668060302734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7345132743362832,0.9540229885057471
q25,static-lockfree,3,1.66,1.65,1.68,0.018072289156626523,21.411785748787224,30.76323699951172,30.763599395751953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7345132743362832,0.9540229885057471
q26,dynamic,3,2.21,2.19,2.24,0.022624434389140392,2.715607571415603,2.1902847290039062,2.282329559326172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.3076923076923077
